"","g1","g2"
"11240","ENSG00000256294.7","ENSG00000263002.7"
"11241","ENSG00000263002.7","ENSG00000167380.16"
"11242","ENSG00000167380.16","ENSG00000131115.15"
"11243","ENSG00000131115.15","ENSG00000159917.15"
"11244","ENSG00000159917.15","ENSG00000159915.12"
"11245","ENSG00000159915.12","ENSG00000062370.16"
"11246","ENSG00000062370.16","ENSG00000267508.5"
"11247","ENSG00000267508.5","ENSG00000278318.4"
"11248","ENSG00000278318.4","ENSG00000167384.10"
"11249","ENSG00000167384.10","ENSG00000273777.4"
"11250","ENSG00000273777.4","ENSG00000216588.8"
"11251","ENSG00000216588.8","ENSG00000073008.14"
"11252","ENSG00000073008.14","ENSG00000186567.12"
"11253","ENSG00000186567.12","ENSG00000213892.11"
"11254","ENSG00000213892.11","ENSG00000069399.14"
"11255","ENSG00000069399.14","ENSG00000142273.10"
"11256","ENSG00000142273.10","ENSG00000187244.10"
"11257","ENSG00000187244.10","ENSG00000130202.9"
"11258","ENSG00000130202.9","ENSG00000130204.12"
"11259","ENSG00000130204.12","ENSG00000130203.9"
"11260","ENSG00000130208.9","ENSG00000267467.3"
"11261","ENSG00000104853.15","ENSG00000104856.13"
"11262","ENSG00000104856.13","ENSG00000104859.14"
"11263","ENSG00000104859.14","ENSG00000170684.8"
"11264","ENSG00000142252.10","ENSG00000007047.14"
"11265","ENSG00000007047.14","ENSG00000104866.10"
"11266","ENSG00000104866.10","ENSG00000179846.9"
"11267","ENSG00000179846.9","ENSG00000007255.10"
"11268","ENSG00000189114.6","ENSG00000283632.2"
"11269","ENSG00000283632.2","ENSG00000104879.4"
"11270","ENSG00000104879.4","ENSG00000104892.16"
"11271","ENSG00000104892.16","ENSG00000104884.14"
"11272","ENSG00000104884.14","ENSG00000104881.15"
"11273","ENSG00000117877.10","ENSG00000012061.15"
"11274","ENSG00000012061.15","ENSG00000125740.13"
"11275","ENSG00000125740.13","ENSG00000125744.11"
"11276","ENSG00000213889.10","ENSG00000125753.13"
"11277","ENSG00000125753.13","ENSG00000125741.4"
"11278","ENSG00000177464.4","ENSG00000125746.16"
"11279","ENSG00000125746.16","ENSG00000010310.8"
"11280","ENSG00000010310.8","ENSG00000125743.10"
"11281","ENSG00000011478.11","ENSG00000177051.5"
"11282","ENSG00000237452.2","ENSG00000177045.7"
"11283","ENSG00000177045.7","ENSG00000104936.17"
"11284","ENSG00000104936.17","ENSG00000185800.11"
"11285","ENSG00000185800.11","ENSG00000104941.7"
"11286","ENSG00000104941.7","ENSG00000125755.18"
"11287","ENSG00000170608.2","ENSG00000170604.4"
"11288","ENSG00000170604.4","ENSG00000176182.5"
"11289","ENSG00000176182.5","ENSG00000188425.3"
"11290","ENSG00000188425.3","ENSG00000104967.6"
"11291","ENSG00000104967.6","ENSG00000104983.8"
"11292","ENSG00000104983.8","ENSG00000008438.4"
"11293","ENSG00000008438.4","ENSG00000204869.8"
"11294","ENSG00000204869.8","ENSG00000188624.2"
"11295","ENSG00000188624.2","ENSG00000204866.8"
"11296","ENSG00000204866.8","ENSG00000188293.5"
"11297","ENSG00000188293.5","ENSG00000124440.15"
"11298","ENSG00000124440.15","ENSG00000011485.14"
"11299","ENSG00000011485.14","ENSG00000169515.5"
"11300","ENSG00000169515.5","ENSG00000277531.2"
"11301","ENSG00000277531.2","ENSG00000182013.17"
"11302","ENSG00000182013.17","ENSG00000230510.6"
"11303","ENSG00000230510.6","ENSG00000204851.6"
"11304","ENSG00000204851.6","ENSG00000160014.16"
"11305","ENSG00000160014.16","ENSG00000160013.8"
"11306","ENSG00000167414.4","ENSG00000197380.10"
"11307","ENSG00000197380.10","ENSG00000105287.12"
"11308","ENSG00000105287.12","ENSG00000090372.14"
"11309","ENSG00000181027.10","ENSG00000105281.12"
"11310","ENSG00000105281.12","ENSG00000042753.11"
"11311","ENSG00000042753.11","ENSG00000160007.18"
"11312","ENSG00000160007.18","ENSG00000130751.9"
"11313","ENSG00000130751.9","ENSG00000130748.6"
"11314","ENSG00000130748.6","ENSG00000130749.9"
"11315","ENSG00000142230.11","ENSG00000105327.17"
"11316","ENSG00000105327.17","ENSG00000105321.12"
"11317","ENSG00000105321.12","ENSG00000257704.3"
"11318","ENSG00000257704.3","ENSG00000197405.7"
"11319","ENSG00000197405.7","ENSG00000134830.5"
"11320","ENSG00000134830.5","ENSG00000134815.18"
"11321","ENSG00000134815.18","ENSG00000105419.17"
"11322","ENSG00000105419.17","ENSG00000118160.13"
"11323","ENSG00000118160.13","ENSG00000118162.13"
"11324","ENSG00000118162.13","ENSG00000105402.7"
"11325","ENSG00000105402.7","ENSG00000118156.12"
"11326","ENSG00000118156.12","ENSG00000063169.10"
"11327","ENSG00000063169.10","ENSG00000024422.11"
"11328","ENSG00000024422.11","ENSG00000105373.18"
"11329","ENSG00000105373.18","ENSG00000178980.14"
"11330","ENSG00000178980.14","ENSG00000178928.8"
"11331","ENSG00000105392.15","ENSG00000105398.3"
"11332","ENSG00000105398.3","ENSG00000188334.3"
"11333","ENSG00000169393.8","ENSG00000105507.2"
"11334","ENSG00000105507.2","ENSG00000105499.13"
"11335","ENSG00000105499.13","ENSG00000105486.13"
"11336","ENSG00000185453.12","ENSG00000105483.17"
"11337","ENSG00000105483.17","ENSG00000178150.9"
"11338","ENSG00000178150.9","ENSG00000105479.15"
"11339","ENSG00000142227.10","ENSG00000161558.10"
"11340","ENSG00000105467.8","ENSG00000105438.8"
"11341","ENSG00000105464.3","ENSG00000105447.12"
"11342","ENSG00000105447.12","ENSG00000182324.6"
"11343","ENSG00000105443.13","ENSG00000142235.8"
"11344","ENSG00000142235.8","ENSG00000088002.11"
"11345","ENSG00000088002.11","ENSG00000105523.3"
"11346","ENSG00000177202.2","ENSG00000063177.12"
"11347","ENSG00000063176.15","ENSG00000105516.10"
"11348","ENSG00000063180.8","ENSG00000142233.11"
"11349","ENSG00000142233.11","ENSG00000176920.11"
"11350","ENSG00000176920.11","ENSG00000176909.11"
"11351","ENSG00000176909.11","ENSG00000105538.9"
"11352","ENSG00000105550.8","ENSG00000105552.14"
"11353","ENSG00000105552.14","ENSG00000087076.8"
"11354","ENSG00000087076.8","ENSG00000105559.11"
"11355","ENSG00000087074.7","ENSG00000104804.7"
"11356","ENSG00000104805.15","ENSG00000104808.7"
"11357","ENSG00000104808.7","ENSG00000087088.19"
"11358","ENSG00000087088.19","ENSG00000087086.14"
"11359","ENSG00000087086.14","ENSG00000104812.14"
"11360","ENSG00000183207.13","ENSG00000104826.12"
"11361","ENSG00000104848.1","ENSG00000104852.14"
"11362","ENSG00000104852.14","ENSG00000104863.11"
"11363","ENSG00000177380.13","ENSG00000130528.11"
"11364","ENSG00000130529.15","ENSG00000063127.15"
"11365","ENSG00000104894.11","ENSG00000074219.13"
"11366","ENSG00000104901.6","ENSG00000161609.9"
"11367","ENSG00000161609.9","ENSG00000142538.1"
"11368","ENSG00000261949.5","ENSG00000104888.9"
"11369","ENSG00000104888.9","ENSG00000104872.10"
"11370","ENSG00000161618.9","ENSG00000090554.12"
"11371","ENSG00000090554.12","ENSG00000142541.16"
"11372","ENSG00000142534.6","ENSG00000104870.12"
"11373","ENSG00000104870.12","ENSG00000142552.7"
"11374","ENSG00000142552.7","ENSG00000142546.13"
"11375","ENSG00000126460.10","ENSG00000126464.13"
"11376","ENSG00000126464.13","ENSG00000126458.3"
"11377","ENSG00000126461.14","ENSG00000126456.15"
"11378","ENSG00000126457.21","ENSG00000224420.3"
"11379","ENSG00000169169.14","ENSG00000126467.10"
"11380","ENSG00000196961.12","ENSG00000010361.13"
"11381","ENSG00000104973.16","ENSG00000104960.15"
"11382","ENSG00000104960.15","ENSG00000039650.11"
"11383","ENSG00000039650.11","ENSG00000204673.10"
"11384","ENSG00000104946.12","ENSG00000104951.15"
"11385","ENSG00000104951.15","ENSG00000213024.11"
"11386","ENSG00000169136.10","ENSG00000161640.15"
"11387","ENSG00000161640.15","ENSG00000105053.10"
"11388","ENSG00000142528.15","ENSG00000161652.12"
"11389","ENSG00000161652.12","ENSG00000105357.15"
"11390","ENSG00000105357.15","ENSG00000131398.13"
"11391","ENSG00000131408.13","ENSG00000131400.7"
"11392","ENSG00000131400.7","ENSG00000062822.12"
"11393","ENSG00000062822.12","ENSG00000269404.6"
"11394","ENSG00000269404.6","ENSG00000086967.9"
"11395","ENSG00000086967.9","ENSG00000142530.10"
"11396","ENSG00000161671.16","ENSG00000161677.11"
"11397","ENSG00000204653.9","ENSG00000131409.12"
"11398","ENSG00000131409.12","ENSG00000213023.10"
"11399","ENSG00000235034.6","ENSG00000161681.15"
"11400","ENSG00000105472.12","ENSG00000142511.4"
"11401","ENSG00000142511.4","ENSG00000261341.6"
"11402","ENSG00000142513.5","ENSG00000167747.13"
"11403","ENSG00000167747.13","ENSG00000167748.10"
"11404","ENSG00000167748.10","ENSG00000174562.13"
"11405","ENSG00000174562.13","ENSG00000142515.14"
"11406","ENSG00000167751.12","ENSG00000167749.11"
"11407","ENSG00000167749.11","ENSG00000167754.12"
"11408","ENSG00000167754.12","ENSG00000167755.14"
"11409","ENSG00000167755.14","ENSG00000169035.11"
"11410","ENSG00000169035.11","ENSG00000129455.15"
"11411","ENSG00000213022.5","ENSG00000129451.11"
"11412","ENSG00000186474.15","ENSG00000167759.12"
"11413","ENSG00000167759.12","ENSG00000129437.9"
"11414","ENSG00000129437.9","ENSG00000142544.6"
"11415","ENSG00000142544.6","ENSG00000129450.8"
"11416","ENSG00000129450.8","ENSG00000168995.13"
"11417","ENSG00000168995.13","ENSG00000105383.14"
"11418","ENSG00000105383.14","ENSG00000179213.13"
"11419","ENSG00000179213.13","ENSG00000142549.9"
"11420","ENSG00000142549.9","ENSG00000186806.5"
"11421","ENSG00000186806.5","ENSG00000105379.9"
"11422","ENSG00000105374.9","ENSG00000105370.7"
"11423","ENSG00000262874.1","ENSG00000142512.14"
"11424","ENSG00000142512.14","ENSG00000105366.15"
"11425","ENSG00000105366.15","ENSG00000213822.6"
"11426","ENSG00000213822.6","ENSG00000254521.6"
"11427","ENSG00000254521.6","ENSG00000105492.15"
"11428","ENSG00000105492.15","ENSG00000105497.7"
"11429","ENSG00000105497.7","ENSG00000105501.12"
"11430","ENSG00000254415.3","ENSG00000182310.13"
"11431","ENSG00000182310.13","ENSG00000105509.10"
"11432","ENSG00000105509.10","ENSG00000171051.8"
"11433","ENSG00000171051.8","ENSG00000171049.8"
"11434","ENSG00000171049.8","ENSG00000187474.4"
"11435","ENSG00000187474.4","ENSG00000161551.14"
"11436","ENSG00000161551.14","ENSG00000198093.10"
"11437","ENSG00000198093.10","ENSG00000176024.17"
"11438","ENSG00000176024.17","ENSG00000256683.6"
"11439","ENSG00000256683.6","ENSG00000197619.13"
"11440","ENSG00000197619.13","ENSG00000142556.18"
"11441","ENSG00000142556.18","ENSG00000256087.6"
"11442","ENSG00000256087.6","ENSG00000197608.11"
"11443","ENSG00000197608.11","ENSG00000204611.6"
"11444","ENSG00000204611.6","ENSG00000196267.12"
"11445","ENSG00000196267.12","ENSG00000105568.17"
"11446","ENSG00000105568.17","ENSG00000196214.10"
"11447","ENSG00000196214.10","ENSG00000198464.13"
"11448","ENSG00000198464.13","ENSG00000167554.14"
"11449","ENSG00000167554.14","ENSG00000221923.8"
"11450","ENSG00000221923.8","ENSG00000167555.13"
"11451","ENSG00000167555.13","ENSG00000198633.10"
"11452","ENSG00000198633.10","ENSG00000258405.9"
"11453","ENSG00000258405.9","ENSG00000198482.11"
"11454","ENSG00000198482.11","ENSG00000167562.12"
"11455","ENSG00000167562.12","ENSG00000167766.18"
"11456","ENSG00000167766.18","ENSG00000213020.9"
"11457","ENSG00000213020.9","ENSG00000189190.9"
"11458","ENSG00000189190.9","ENSG00000198538.10"
"11459","ENSG00000198538.10","ENSG00000204604.9"
"11460","ENSG00000204604.9","ENSG00000182986.12"
"11461","ENSG00000182986.12","ENSG00000213793.5"
"11462","ENSG00000213793.5","ENSG00000180257.13"
"11463","ENSG00000180257.13","ENSG00000269526.1"
"11464","ENSG00000269526.1","ENSG00000268964.1"
"11465","ENSG00000268964.1","ENSG00000170949.17"
"11466","ENSG00000170949.17","ENSG00000170954.11"
"11467","ENSG00000170954.11","ENSG00000197937.12"
"11468","ENSG00000197937.12","ENSG00000197497.10"
"11469","ENSG00000197497.10","ENSG00000197928.10"
"11470","ENSG00000228567.3","ENSG00000163098.4"
"11471","ENSG00000163098.4","ENSG00000213799.11"
"11472","ENSG00000213799.11","ENSG00000203326.11"
"11473","ENSG00000203326.11","ENSG00000196417.12"
"11474","ENSG00000196417.12","ENSG00000160336.14"
"11475","ENSG00000160336.14","ENSG00000198346.10"
"11476","ENSG00000198346.10","ENSG00000130844.16"
"11477","ENSG00000130844.16","ENSG00000204595.1"
"11478","ENSG00000204595.1","ENSG00000142405.21"
"11479","ENSG00000142405.21","ENSG00000179820.15"
"11480","ENSG00000179820.15","ENSG00000126583.10"
"11481","ENSG00000126583.10","ENSG00000105605.7"
"11482","ENSG00000105605.7","ENSG00000142408.4"
"11483","ENSG00000142408.4","ENSG00000130433.7"
"11484","ENSG00000130433.7","ENSG00000189068.9"
"11485","ENSG00000189068.9","ENSG00000248385.7"
"11486","ENSG00000248385.7","ENSG00000170909.13"
"11487","ENSG00000170906.15","ENSG00000105619.13"
"11488","ENSG00000105618.13","ENSG00000088038.17"
"11489","ENSG00000088038.17","ENSG00000105617.3"
"11490","ENSG00000105617.3","ENSG00000167608.11"
"11491","ENSG00000167608.11","ENSG00000125505.16"
"11492","ENSG00000170892.10","ENSG00000170889.13"
"11493","ENSG00000170889.13","ENSG00000204577.11"
"11494","ENSG00000204577.11","ENSG00000244482.10"
"11495","ENSG00000244482.10","ENSG00000105609.16"
"11496","ENSG00000105609.16","ENSG00000131042.14"
"11497","ENSG00000131042.14","ENSG00000187116.13"
"11498","ENSG00000187116.13","ENSG00000239961.2"
"11499","ENSG00000239961.2","ENSG00000167613.15"
"11500","ENSG00000167613.15","ENSG00000167614.13"
"11501","ENSG00000167614.13","ENSG00000167615.16"
"11502","ENSG00000167615.16","ENSG00000275183.1"
"11503","ENSG00000167617.2","ENSG00000167618.9"
"11504","ENSG00000167618.9","ENSG00000104970.10"
"11505","ENSG00000104970.10","ENSG00000239998.5"
"11506","ENSG00000239998.5","ENSG00000104974.11"
"11507","ENSG00000104974.11","ENSG00000104972.15"
"11508","ENSG00000104972.15","ENSG00000186818.12"
"11509","ENSG00000186818.12","ENSG00000242019.1"
"11510","ENSG00000242019.1","ENSG00000243772.7"
"11511","ENSG00000243772.7","ENSG00000125498.19"
"11512","ENSG00000125498.19","ENSG00000189013.14"
"11513","ENSG00000189013.14","ENSG00000167633.18"
"11514","ENSG00000167633.18","ENSG00000240403.5"
"11515","ENSG00000240403.5","ENSG00000186431.18"
"11516","ENSG00000186431.18","ENSG00000189430.12"
"11517","ENSG00000189430.12","ENSG00000167634.12"
"11518","ENSG00000167634.12","ENSG00000022556.15"
"11519","ENSG00000022556.15","ENSG00000088053.11"
"11520","ENSG00000088053.11","ENSG00000160439.15"
"11521","ENSG00000131037.14","ENSG00000125503.12"
"11522","ENSG00000125503.12","ENSG00000105048.16"
"11523","ENSG00000167646.13","ENSG00000129990.14"
"11524","ENSG00000129990.14","ENSG00000080031.9"
"11525","ENSG00000080031.9","ENSG00000180089.5"
"11526","ENSG00000180089.5","ENSG00000105063.18"
"11527","ENSG00000105063.18","ENSG00000133265.10"
"11528","ENSG00000160469.16","ENSG00000180061.9"
"11529","ENSG00000180061.9","ENSG00000133247.13"
"11530","ENSG00000133247.13","ENSG00000160471.12"
"11531","ENSG00000108107.14","ENSG00000108106.13"
"11532","ENSG00000108106.13","ENSG00000187902.11"
"11533","ENSG00000187902.11","ENSG00000063241.7"
"11534","ENSG00000283567.1","ENSG00000197483.9"
"11535","ENSG00000179954.15","ENSG00000187550.8"
"11536","ENSG00000231274.5","ENSG00000218891.4"
"11537","ENSG00000218891.4","ENSG00000179943.7"
"11538","ENSG00000261221.3","ENSG00000179922.5"
"11539","ENSG00000179922.5","ENSG00000213015.8"
"11540","ENSG00000063244.12","ENSG00000063245.14"
"11541","ENSG00000063245.14","ENSG00000185792.9"
"11542","ENSG00000185792.9","ENSG00000223638.3"
"11543","ENSG00000223638.3","ENSG00000229292.1"
"11544","ENSG00000229292.1","ENSG00000179873.14"
"11545","ENSG00000160505.15","ENSG00000173572.11"
"11546","ENSG00000173572.11","ENSG00000179709.8"
"11547","ENSG00000179709.8","ENSG00000171487.14"
"11548","ENSG00000171487.14","ENSG00000142409.5"
"11549","ENSG00000142409.5","ENSG00000167685.14"
"11550","ENSG00000167685.14","ENSG00000197487.8"
"11551","ENSG00000197487.8","ENSG00000197213.9"
"11552","ENSG00000204532.6","ENSG00000131848.9"
"11553","ENSG00000131848.9","ENSG00000267710.6"
"11554","ENSG00000267710.6","ENSG00000018869.16"
"11555","ENSG00000018869.16","ENSG00000198440.9"
"11556","ENSG00000198440.9","ENSG00000198046.11"
"11557","ENSG00000198046.11","ENSG00000196263.7"
"11558","ENSG00000196263.7","ENSG00000196867.7"
"11559","ENSG00000196867.7","ENSG00000197016.11"
"11560","ENSG00000197016.11","ENSG00000197951.8"
"11561","ENSG00000197951.8","ENSG00000268182.5"
"11562","ENSG00000268182.5","ENSG00000127903.13"
"11563","ENSG00000127903.13","ENSG00000269699.5"
"11564","ENSG00000131864.10","ENSG00000141946.1"
"11565","ENSG00000141946.1","ENSG00000258873.2"
"11566","ENSG00000258873.2","ENSG00000083844.10"
"11567","ENSG00000083844.10","ENSG00000105146.12"
"11568","ENSG00000204524.6","ENSG00000197714.8"
"11569","ENSG00000197714.8","ENSG00000178229.7"
"11570","ENSG00000178229.7","ENSG00000131845.14"
"11571","ENSG00000131845.14","ENSG00000152433.14"
"11572","ENSG00000256060.2","ENSG00000188785.11"
"11573","ENSG00000188785.11","ENSG00000186272.12"
"11574","ENSG00000186272.12","ENSG00000186230.6"
"11575","ENSG00000186230.6","ENSG00000178201.4"
"11576","ENSG00000178201.4","ENSG00000197128.11"
"11577","ENSG00000197128.11","ENSG00000105136.20"
"11578","ENSG00000105136.20","ENSG00000152439.12"
"11579","ENSG00000152439.12","ENSG00000121406.8"
"11580","ENSG00000121406.8","ENSG00000251369.8"
"11581","ENSG00000251369.8","ENSG00000083817.8"
"11582","ENSG00000171649.11","ENSG00000183647.10"
"11583","ENSG00000183647.10","ENSG00000213762.11"
"11584","ENSG00000213762.11","ENSG00000121417.13"
"11585","ENSG00000121417.13","ENSG00000180532.10"
"11586","ENSG00000180532.10","ENSG00000204519.10"
"11587","ENSG00000204519.10","ENSG00000179909.15"
"11588","ENSG00000179909.15","ENSG00000083814.13"
"11589","ENSG00000083814.13","ENSG00000152443.12"
"11590","ENSG00000152443.12","ENSG00000083828.15"
"11591","ENSG00000083828.15","ENSG00000178935.5"
"11592","ENSG00000269343.6","ENSG00000204514.9"
"11593","ENSG00000204514.9","ENSG00000198466.11"
"11594","ENSG00000198466.11","ENSG00000173480.10"
"11595","ENSG00000173480.10","ENSG00000196724.12"
"11596","ENSG00000196724.12","ENSG00000152454.3"
"11597","ENSG00000152454.3","ENSG00000177025.3"
"11598","ENSG00000177025.3","ENSG00000166704.11"
"11599","ENSG00000166704.11","ENSG00000152467.9"
"11600","ENSG00000152467.9","ENSG00000176293.19"
"11601","ENSG00000176293.19","ENSG00000121413.12"
"11602","ENSG00000121413.12","ENSG00000181894.14"
"11603","ENSG00000181894.14","ENSG00000171606.17"
"11604","ENSG00000171606.17","ENSG00000198131.13"
"11605","ENSG00000198131.13","ENSG00000278129.1"
"11606","ENSG00000278129.1","ENSG00000142396.10"
"11607","ENSG00000142396.10","ENSG00000182318.5"
"11608","ENSG00000182318.5","ENSG00000121410.11"
"11609","ENSG00000174586.10","ENSG00000152475.6"
"11610","ENSG00000171574.17","ENSG00000131849.11"
"11611","ENSG00000131849.11","ENSG00000249471.7"
"11612","ENSG00000249471.7","ENSG00000083812.11"
"11613","ENSG00000083838.15","ENSG00000083807.9"
"11614","ENSG00000083807.9","ENSG00000119574.12"
"11615","ENSG00000130726.11","ENSG00000130724.8"
"11616","ENSG00000130725.7","ENSG00000099326.8"
"11617","ENSG00000178591.6","ENSG00000125788.5"
"11618","ENSG00000125788.5","ENSG00000088782.4"
"11619","ENSG00000088782.4","ENSG00000185982.6"
"11620","ENSG00000185982.6","ENSG00000125903.4"
"11621","ENSG00000125903.4","ENSG00000186458.4"
"11622","ENSG00000186458.4","ENSG00000196476.11"
"11623","ENSG00000247315.3","ENSG00000177732.8"
"11624","ENSG00000177732.8","ENSG00000125841.12"
"11625","ENSG00000125841.12","ENSG00000101255.10"
"11626","ENSG00000101255.10","ENSG00000125826.20"
"11627","ENSG00000125826.20","ENSG00000125875.13"
"11628","ENSG00000125875.13","ENSG00000101266.17"
"11629","ENSG00000101266.17","ENSG00000125878.6"
"11630","ENSG00000125878.6","ENSG00000271303.1"
"11631","ENSG00000271303.1","ENSG00000215397.3"
"11632","ENSG00000215397.3","ENSG00000101276.14"
"11633","ENSG00000101276.14","ENSG00000125898.12"
"11634","ENSG00000125898.12","ENSG00000101280.7"
"11635","ENSG00000101280.7","ENSG00000101282.8"
"11636","ENSG00000101282.8","ENSG00000125818.17"
